Date,Genre,artist,lastPos,peakPos,rank,title,weeks
2017-02-26,country-songs,Carrie Underwood,20.0,3.0,21.0,Dirty Laundry,26.0
2017-02-26,country-songs,Chris Stapleton,23.0,1.0,22.0,Tennessee Whiskey,27.0
2017-02-26,country-songs,Kenny Chesney,25.0,17.0,23.0,Bar At The End Of The World,19.0
2017-02-26,country-songs,Zac Brown Band,10.0,10.0,24.0,My Old Man,24.0
2017-02-26,country-songs,Miranda Lambert,32.0,25.0,25.0,We Should Be Friends,21.0
2017-02-26,country-songs,High Valley,24.0,21.0,26.0,Make You Mine,36.0
2017-02-26,country-songs,Dan + Shay,27.0,7.0,27.0,How Not To,37.0
2017-02-26,country-songs,Lady Antebellum,28.0,8.0,28.0,You Look Good,32.0
2017-02-26,country-songs,Chris Janson,26.0,25.0,29.0,Holdin' Her,27.0
2017-02-26,country-songs,Darius Rucker,29.0,4.0,30.0,If I Told You,43.0
2017-02-26,country-songs,Dylan Scott,34.0,3.0,31.0,My Girl,51.0
2017-02-26,country-songs,Garth Brooks,31.0,29.0,32.0,"Baby, Let's Lay Down And Dance",21.0
2017-02-26,country-songs,Trent Harmon,33.0,27.0,33.0,There's A Girl,33.0
2017-02-26,country-songs,Florida Georgia Line Featuring Backstreet Boys,36.0,4.0,34.0,"God, Your Mama, And Me",30.0
2017-02-26,country-songs,Rascal Flatts,35.0,13.0,35.0,Yours If You Want It,28.0
2017-02-26,country-songs,Chris Lane,30.0,17.0,36.0,For Her,41.0
2017-02-26,country-songs,Maren Morris,0.0,37.0,37.0,Once,2.0
2017-02-26,country-songs,Craig Campbell,38.0,32.0,38.0,Outskirts Of Heaven,25.0
2017-02-26,country-songs,RaeLynn,37.0,27.0,39.0,Love Triangle,29.0
2017-02-26,country-songs,Cole Swindell,41.0,10.0,40.0,Flatliner,32.0
2017-02-26,country-songs,Kip Moore,0.0,12.0,41.0,More Girls Like You,32.0
2017-02-26,country-songs,Runaway June,43.0,38.0,42.0,Lipstick,11.0
2017-02-26,country-songs,Justin Moore,45.0,9.0,43.0,Somebody Else Will,31.0
2017-02-26,country-songs,Brothers Osborne,48.0,14.0,44.0,It Ain't My Fault,36.0
2017-02-26,country-songs,Kane Brown Featuring Lauren Alaina,42.0,2.0,45.0,What Ifs,43.0
2017-02-26,country-songs,Blake Shelton,0.0,8.0,46.0,Every Time I Hear That Song,26.0
2017-02-26,country-songs,Sam Hunt,44.0,16.0,47.0,Drinkin' Too Much,6.0
2017-02-26,country-songs,Billy Currington,49.0,5.0,48.0,Do I Make You Wanna,29.0
2017-02-26,country-songs,Jake Owen,0.0,45.0,49.0,If He Ain't Gonna Love You,4.0
2017-02-26,country-songs,Parmalee,50.0,45.0,50.0,Roots,8.0
2017-03-05,country-songs,Sam Hunt,1.0,1.0,1.0,Body Like A Back Road,35.0
2017-03-05,country-songs,Little Big Town,2.0,1.0,2.0,Better Man,26.0
2017-03-05,country-songs,Jon Pardi,3.0,2.0,3.0,Dirt On My Boots,37.0
2017-03-05,country-songs,Michael Ray,7.0,3.0,4.0,Think A Little Less,26.0
2017-03-05,country-songs,Chris Young Featuring Vince Gill,4.0,4.0,5.0,Sober Saturday Night,39.0
2017-03-05,country-songs,Keith Urban,6.0,1.0,6.0,Blue Ain't Your Color,31.0
2017-03-05,country-songs,Brad Paisley,10.0,7.0,7.0,Today,26.0
2017-03-05,country-songs,Jason Aldean,15.0,5.0,8.0,Any Ol' Barstool,26.0
2017-03-05,country-songs,Eric Church Featuring Rhiannon Giddens,13.0,9.0,9.0,Kill A Word,28.0
2017-03-05,country-songs,Thomas Rhett,8.0,4.0,10.0,Star Of The Show,26.0
2017-03-05,country-songs,Luke Bryan,12.0,5.0,11.0,Fast,23.0
2017-03-05,country-songs,Blake Shelton,11.0,3.0,12.0,A Guy With A Girl,27.0
2017-03-05,country-songs,Luke Combs,19.0,3.0,13.0,Hurricane,52.0
2017-03-05,country-songs,Keith Urban Featuring Carrie Underwood,5.0,2.0,14.0,The Fighter,33.0
2017-03-05,country-songs,Lauren Alaina,16.0,8.0,15.0,Road Less Traveled,32.0
2017-03-05,country-songs,Brett Young,14.0,2.0,16.0,In Case You Didn't Know,52.0
2017-03-05,country-songs,Dierks Bentley,17.0,4.0,17.0,Black,30.0
2017-03-05,country-songs,Kelsea Ballerini,18.0,9.0,18.0,Yeah Boy,31.0
2017-03-05,country-songs,Dustin Lynch,0.0,2.0,19.0,Small Town Boy,32.0
2017-03-05,country-songs,Josh Turner,20.0,5.0,20.0,Hometown Girl,35.0
2017-03-05,country-songs,Florida Georgia Line Featuring Backstreet Boys,34.0,4.0,21.0,"God, Your Mama, And Me",30.0
2017-03-05,country-songs,Kenny Chesney,23.0,17.0,22.0,Bar At The End Of The World,19.0
2017-03-05,country-songs,Carrie Underwood,21.0,3.0,23.0,Dirty Laundry,26.0
2017-03-05,country-songs,Dan + Shay,27.0,7.0,24.0,How Not To,37.0
2017-03-05,country-songs,High Valley,26.0,21.0,25.0,Make You Mine,36.0
2017-03-05,country-songs,Chris Janson,29.0,25.0,26.0,Holdin' Her,27.0
2017-03-05,country-songs,Zac Brown Band,24.0,10.0,27.0,My Old Man,24.0
2017-03-05,country-songs,Lady Antebellum,28.0,8.0,28.0,You Look Good,32.0
2017-03-05,country-songs,Darius Rucker,30.0,4.0,29.0,If I Told You,43.0
2017-03-05,country-songs,Dylan Scott,31.0,3.0,30.0,My Girl,51.0
2017-03-05,country-songs,Garth Brooks,32.0,29.0,31.0,"Baby, Let's Lay Down And Dance",21.0
2017-03-05,country-songs,Trent Harmon,33.0,27.0,32.0,There's A Girl,33.0
2017-03-05,country-songs,Miranda Lambert,25.0,25.0,33.0,We Should Be Friends,21.0
2017-03-05,country-songs,Rascal Flatts,35.0,13.0,34.0,Yours If You Want It,28.0
2017-03-05,country-songs,Chris Lane,36.0,17.0,35.0,For Her,41.0
2017-03-05,country-songs,Craig Campbell,38.0,32.0,36.0,Outskirts Of Heaven,25.0
2017-03-05,country-songs,Cole Swindell,40.0,10.0,37.0,Flatliner,32.0
2017-03-05,country-songs,Runaway June,42.0,38.0,38.0,Lipstick,11.0
2017-03-05,country-songs,Justin Moore,43.0,9.0,39.0,Somebody Else Will,31.0
2017-03-05,country-songs,Little Big Town,0.0,40.0,40.0,When Someone Stops Loving You,7.0
2017-03-05,country-songs,Brothers Osborne,44.0,14.0,41.0,It Ain't My Fault,36.0
2017-03-05,country-songs,Kane Brown Featuring Lauren Alaina,45.0,2.0,42.0,What Ifs,43.0
2017-03-05,country-songs,Blake Shelton,46.0,8.0,43.0,Every Time I Hear That Song,26.0
2017-03-05,country-songs,Billy Currington,48.0,5.0,44.0,Do I Make You Wanna,29.0
2017-03-05,country-songs,Jake Owen,49.0,45.0,45.0,If He Ain't Gonna Love You,4.0
2017-03-05,country-songs,Parmalee,50.0,45.0,46.0,Roots,8.0
2017-03-05,country-songs,Hunter Hayes,0.0,43.0,47.0,Yesterday's Song,3.0
2017-03-05,country-songs,Drake White,0.0,32.0,48.0,Makin' Me Look Good Again,20.0
2017-03-05,country-songs,Morgan Wallen,0.0,35.0,49.0,The Way I Talk,26.0
2017-03-05,country-songs,Maren Morris,37.0,37.0,50.0,Once,2.0
2017-03-12,country-songs,Sam Hunt,1.0,1.0,1.0,Body Like A Back Road,35.0
2017-03-12,country-songs,Little Big Town,2.0,1.0,2.0,Better Man,26.0
2017-03-12,country-songs,Jon Pardi,3.0,2.0,3.0,Dirt On My Boots,37.0
2017-03-12,country-songs,Michael Ray,4.0,3.0,4.0,Think A Little Less,26.0
2017-03-12,country-songs,Chris Young Featuring Vince Gill,5.0,4.0,5.0,Sober Saturday Night,39.0
2017-03-12,country-songs,Luke Bryan,11.0,5.0,6.0,Fast,23.0
2017-03-12,country-songs,Brad Paisley,7.0,7.0,7.0,Today,26.0
2017-03-12,country-songs,Jason Aldean,8.0,5.0,8.0,Any Ol' Barstool,26.0
2017-03-12,country-songs,Luke Combs,13.0,3.0,9.0,Hurricane,52.0
2017-03-12,country-songs,Keith Urban,6.0,1.0,10.0,Blue Ain't Your Color,31.0
2017-03-12,country-songs,Eric Church Featuring Rhiannon Giddens,9.0,9.0,11.0,Kill A Word,28.0
2017-03-12,country-songs,Lauren Alaina,15.0,8.0,12.0,Road Less Traveled,32.0
2017-03-12,country-songs,Brett Young,16.0,2.0,13.0,In Case You Didn't Know,52.0
2017-03-12,country-songs,Thomas Rhett,10.0,4.0,14.0,Star Of The Show,26.0
2017-03-12,country-songs,Blake Shelton,12.0,3.0,15.0,A Guy With A Girl,27.0
2017-03-12,country-songs,Florida Georgia Line Featuring Backstreet Boys,21.0,4.0,16.0,"God, Your Mama, And Me",30.0
2017-03-12,country-songs,Keith Urban Featuring Carrie Underwood,14.0,2.0,17.0,The Fighter,33.0
2017-03-12,country-songs,Josh Turner,20.0,5.0,18.0,Hometown Girl,35.0
2017-03-12,country-songs,Kelsea Ballerini,18.0,9.0,19.0,Yeah Boy,31.0
2017-03-12,country-songs,Dierks Bentley,17.0,4.0,20.0,Black,30.0
2017-03-12,country-songs,Zac Brown Band,27.0,10.0,21.0,My Old Man,24.0
2017-03-12,country-songs,Kenny Chesney,22.0,17.0,22.0,Bar At The End Of The World,19.0
2017-03-12,country-songs,Lady Antebellum,28.0,8.0,23.0,You Look Good,32.0
2017-03-12,country-songs,High Valley,25.0,21.0,24.0,Make You Mine,36.0
2017-03-12,country-songs,Chris Janson,26.0,25.0,25.0,Holdin' Her,27.0
2017-03-12,country-songs,Dan + Shay,24.0,7.0,26.0,How Not To,37.0
2017-03-12,country-songs,Darius Rucker,29.0,4.0,27.0,If I Told You,43.0
2017-03-12,country-songs,Dylan Scott,30.0,3.0,28.0,My Girl,51.0
2017-03-12,country-songs,Garth Brooks,31.0,29.0,29.0,"Baby, Let's Lay Down And Dance",21.0
2017-03-12,country-songs,Brett Eldredge,0.0,22.0,30.0,Somethin' I'm Good At,24.0
2017-03-12,country-songs,Trent Harmon,32.0,27.0,31.0,There's A Girl,33.0
2017-03-12,country-songs,Rascal Flatts,34.0,13.0,32.0,Yours If You Want It,28.0
2017-03-12,country-songs,Dustin Lynch,19.0,2.0,33.0,Small Town Boy,32.0
2017-03-12,country-songs,Miranda Lambert,33.0,25.0,34.0,We Should Be Friends,21.0
2017-03-12,country-songs,Chris Lane,35.0,17.0,35.0,For Her,41.0
2017-03-12,country-songs,Cole Swindell,37.0,10.0,36.0,Flatliner,32.0
2017-03-12,country-songs,Craig Campbell,36.0,32.0,37.0,Outskirts Of Heaven,25.0
2017-03-12,country-songs,Justin Moore,39.0,9.0,38.0,Somebody Else Will,31.0
2017-03-12,country-songs,Brothers Osborne,41.0,14.0,39.0,It Ain't My Fault,36.0
2017-03-12,country-songs,Kane Brown Featuring Lauren Alaina,42.0,2.0,40.0,What Ifs,43.0
2017-03-12,country-songs,Runaway June,38.0,38.0,41.0,Lipstick,11.0
2017-03-12,country-songs,Blake Shelton,43.0,8.0,42.0,Every Time I Hear That Song,26.0
2017-03-12,country-songs,Dan + Shay,0.0,39.0,43.0,When I Pray For You,3.0
2017-03-12,country-songs,Billy Currington,44.0,5.0,44.0,Do I Make You Wanna,29.0
2017-03-12,country-songs,Hunter Hayes,47.0,43.0,45.0,Yesterday's Song,3.0
2017-03-12,country-songs,Kip Moore,0.0,12.0,46.0,More Girls Like You,32.0
2017-03-12,country-songs,Parmalee,46.0,45.0,47.0,Roots,8.0
2017-03-12,country-songs,Drake White,48.0,32.0,48.0,Makin' Me Look Good Again,20.0
2017-03-12,country-songs,Jake Owen,45.0,45.0,49.0,If He Ain't Gonna Love You,4.0
2017-03-12,country-songs,LANCO,0.0,8.0,50.0,Greatest Love Story,28.0
2017-03-19,country-songs,Sam Hunt,1.0,1.0,1.0,Body Like A Back Road,35.0
2017-03-19,country-songs,Jon Pardi,3.0,2.0,2.0,Dirt On My Boots,37.0
2017-03-19,country-songs,Little Big Town,2.0,1.0,3.0,Better Man,26.0
2017-03-19,country-songs,Michael Ray,4.0,3.0,4.0,Think A Little Less,26.0
2017-03-19,country-songs,Luke Bryan,6.0,5.0,5.0,Fast,23.0
2017-03-19,country-songs,Jason Aldean,8.0,5.0,6.0,Any Ol' Barstool,26.0
2017-03-19,country-songs,Luke Combs,9.0,3.0,7.0,Hurricane,52.0
2017-03-19,country-songs,Brad Paisley,7.0,7.0,8.0,Today,26.0
2017-03-19,country-songs,Brett Young,13.0,2.0,9.0,In Case You Didn't Know,52.0
2017-03-19,country-songs,Chris Young Featuring Vince Gill,5.0,4.0,10.0,Sober Saturday Night,39.0
2017-03-19,country-songs,Keith Urban,10.0,1.0,11.0,Blue Ain't Your Color,31.0
2017-03-19,country-songs,Lauren Alaina,12.0,8.0,12.0,Road Less Traveled,32.0
2017-03-19,country-songs,Eric Church Featuring Rhiannon Giddens,11.0,9.0,13.0,Kill A Word,28.0
2017-03-19,country-songs,Keith Urban Featuring Carrie Underwood,17.0,2.0,14.0,The Fighter,33.0
2017-03-19,country-songs,Josh Turner,18.0,5.0,15.0,Hometown Girl,35.0
2017-03-19,country-songs,Kelsea Ballerini,19.0,9.0,16.0,Yeah Boy,31.0
2017-03-19,country-songs,Thomas Rhett,14.0,4.0,17.0,Star Of The Show,26.0
2017-03-19,country-songs,Blake Shelton,15.0,3.0,18.0,A Guy With A Girl,27.0
2017-03-19,country-songs,Dierks Bentley,20.0,4.0,19.0,Black,30.0
2017-03-19,country-songs,Florida Georgia Line Featuring Backstreet Boys,16.0,4.0,20.0,"God, Your Mama, And Me",30.0
2017-03-19,country-songs,Kenny Chesney,22.0,17.0,21.0,Bar At The End Of The World,19.0
2017-03-19,country-songs,Dan + Shay,26.0,7.0,22.0,How Not To,37.0
2017-03-19,country-songs,Lady Antebellum,23.0,8.0,23.0,You Look Good,32.0
2017-03-19,country-songs,Darius Rucker,27.0,4.0,24.0,If I Told You,43.0
2017-03-19,country-songs,Zac Brown Band,21.0,10.0,25.0,My Old Man,24.0
2017-03-19,country-songs,Dylan Scott,28.0,3.0,26.0,My Girl,51.0
2017-03-19,country-songs,Rascal Flatts,32.0,13.0,27.0,Yours If You Want It,28.0
2017-03-19,country-songs,Trent Harmon,31.0,27.0,28.0,There's A Girl,33.0
2017-03-19,country-songs,Chris Lane,35.0,17.0,29.0,For Her,41.0
2017-03-19,country-songs,Miranda Lambert,34.0,25.0,30.0,We Should Be Friends,21.0
2017-03-19,country-songs,Cole Swindell,36.0,10.0,31.0,Flatliner,32.0
2017-03-19,country-songs,Craig Campbell,37.0,32.0,32.0,Outskirts Of Heaven,25.0
2017-03-19,country-songs,Dustin Lynch,33.0,2.0,33.0,Small Town Boy,32.0
2017-03-19,country-songs,Blake Shelton,42.0,8.0,34.0,Every Time I Hear That Song,26.0
2017-03-19,country-songs,Justin Moore,38.0,9.0,35.0,Somebody Else Will,31.0
2017-03-19,country-songs,Kane Brown Featuring Lauren Alaina,40.0,2.0,36.0,What Ifs,43.0
2017-03-19,country-songs,Brothers Osborne,39.0,14.0,37.0,It Ain't My Fault,36.0
2017-03-19,country-songs,LANCO,50.0,8.0,38.0,Greatest Love Story,28.0
2017-03-19,country-songs,Dan + Shay,43.0,39.0,39.0,When I Pray For You,3.0
2017-03-19,country-songs,Brett Eldredge,30.0,22.0,40.0,Somethin' I'm Good At,24.0
2017-03-19,country-songs,Billy Currington,44.0,5.0,41.0,Do I Make You Wanna,29.0
2017-03-19,country-songs,Nashville Cast Featuring Charles Esten & Lennon & Maisy,0.0,31.0,42.0,Sanctuary,2.0
2017-03-19,country-songs,Morgan Wallen,0.0,35.0,43.0,The Way I Talk,26.0
2017-03-19,country-songs,Kip Moore,46.0,12.0,44.0,More Girls Like You,32.0
2017-03-19,country-songs,Midland,0.0,4.0,45.0,Drinkin' Problem,27.0
2017-03-19,country-songs,Drake White,48.0,32.0,46.0,Makin' Me Look Good Again,20.0
2017-03-19,country-songs,Runaway June,41.0,38.0,47.0,Lipstick,11.0
2017-03-19,country-songs,Seth Ennis,0.0,45.0,48.0,Woke Up In Nashville,8.0
2017-03-19,country-songs,Parmalee,47.0,45.0,49.0,Roots,8.0
2017-03-19,country-songs,Cody Johnson,0.0,46.0,50.0,With You I Am,8.0
2017-03-26,country-songs,Sam Hunt,1.0,1.0,1.0,Body Like A Back Road,35.0
2017-03-26,country-songs,Jon Pardi,2.0,2.0,2.0,Dirt On My Boots,37.0
2017-03-26,country-songs,Michael Ray,4.0,3.0,3.0,Think A Little Less,26.0
2017-03-26,country-songs,Little Big Town,3.0,1.0,4.0,Better Man,26.0
2017-03-26,country-songs,Luke Bryan,5.0,5.0,5.0,Fast,23.0
2017-03-26,country-songs,Luke Combs,7.0,3.0,6.0,Hurricane,52.0
2017-03-26,country-songs,Brett Young,9.0,2.0,7.0,In Case You Didn't Know,52.0
2017-03-26,country-songs,Jason Aldean,6.0,5.0,8.0,Any Ol' Barstool,26.0
2017-03-26,country-songs,Lauren Alaina,12.0,8.0,9.0,Road Less Traveled,32.0
2017-03-26,country-songs,Josh Turner,15.0,5.0,10.0,Hometown Girl,35.0
2017-03-26,country-songs,Eric Church Featuring Rhiannon Giddens,13.0,9.0,11.0,Kill A Word,28.0
2017-03-26,country-songs,Brantley Gilbert,0.0,9.0,12.0,The Weekend,38.0
2017-03-26,country-songs,Keith Urban Featuring Carrie Underwood,14.0,2.0,13.0,The Fighter,33.0
2017-03-26,country-songs,Dierks Bentley,19.0,4.0,14.0,Black,30.0
2017-03-26,country-songs,Brad Paisley,8.0,7.0,15.0,Today,26.0
2017-03-26,country-songs,Kelsea Ballerini,16.0,9.0,16.0,Yeah Boy,31.0
2017-03-26,country-songs,Blake Shelton,18.0,3.0,17.0,A Guy With A Girl,27.0
2017-03-26,country-songs,Florida Georgia Line Featuring Backstreet Boys,20.0,4.0,18.0,"God, Your Mama, And Me",30.0
2017-03-26,country-songs,Thomas Rhett,17.0,4.0,19.0,Star Of The Show,26.0
2017-03-26,country-songs,Dan + Shay,22.0,7.0,20.0,How Not To,37.0
2017-03-26,country-songs,Kenny Chesney,21.0,17.0,21.0,Bar At The End Of The World,19.0
2017-03-26,country-songs,Lady Antebellum,23.0,8.0,22.0,You Look Good,32.0
2017-03-26,country-songs,Darius Rucker,24.0,4.0,23.0,If I Told You,43.0
2017-03-26,country-songs,Zac Brown Band,25.0,10.0,24.0,My Old Man,24.0
2017-03-26,country-songs,Dylan Scott,26.0,3.0,25.0,My Girl,51.0
2017-03-26,country-songs,Old Dominion,0.0,4.0,26.0,No Such Thing As A Broken Heart,27.0
2017-03-26,country-songs,Rascal Flatts,27.0,13.0,27.0,Yours If You Want It,28.0
2017-03-26,country-songs,Trent Harmon,28.0,27.0,28.0,There's A Girl,33.0
2017-03-26,country-songs,Chris Lane,29.0,17.0,29.0,For Her,41.0
2017-03-26,country-songs,Cole Swindell,31.0,10.0,30.0,Flatliner,32.0
2017-03-26,country-songs,Nashville Cast Featuring Charles Esten & Lennon & Maisy,42.0,31.0,31.0,Sanctuary,2.0
2017-03-26,country-songs,Miranda Lambert,30.0,25.0,32.0,We Should Be Friends,21.0
2017-03-26,country-songs,Blake Shelton,34.0,8.0,33.0,Every Time I Hear That Song,26.0
2017-03-26,country-songs,Zac Brown Band,0.0,34.0,34.0,Real Thing,1.0
2017-03-26,country-songs,Craig Campbell,32.0,32.0,35.0,Outskirts Of Heaven,25.0
2017-03-26,country-songs,Dustin Lynch,33.0,2.0,36.0,Small Town Boy,32.0
2017-03-26,country-songs,Justin Moore,35.0,9.0,37.0,Somebody Else Will,31.0
2017-03-26,country-songs,RaeLynn,0.0,27.0,38.0,Love Triangle,29.0
2017-03-26,country-songs,Kane Brown Featuring Lauren Alaina,36.0,2.0,39.0,What Ifs,43.0
2017-03-26,country-songs,Brothers Osborne,37.0,14.0,40.0,It Ain't My Fault,36.0
2017-03-26,country-songs,Brett Eldredge,40.0,22.0,41.0,Somethin' I'm Good At,24.0
2017-03-26,country-songs,Midland,45.0,4.0,42.0,Drinkin' Problem,27.0
2017-03-26,country-songs,Billy Currington,41.0,5.0,43.0,Do I Make You Wanna,29.0
2017-03-26,country-songs,LANCO,38.0,8.0,44.0,Greatest Love Story,28.0
2017-03-26,country-songs,Morgan Wallen,43.0,35.0,45.0,The Way I Talk,26.0
2017-03-26,country-songs,Kip Moore,44.0,12.0,46.0,More Girls Like You,32.0
2017-03-26,country-songs,Drake White,46.0,32.0,47.0,Makin' Me Look Good Again,20.0
2017-03-26,country-songs,LOCASH,0.0,22.0,48.0,Ring On Every Finger,29.0
2017-03-26,country-songs,Little Big Town,0.0,40.0,49.0,Happy People,12.0
2017-03-26,country-songs,Seth Ennis,48.0,45.0,50.0,Woke Up In Nashville,8.0
2017-04-02,country-songs,Sam Hunt,1.0,1.0,1.0,Body Like A Back Road,35.0
2017-04-02,country-songs,Jon Pardi,2.0,2.0,2.0,Dirt On My Boots,37.0
2017-04-02,country-songs,Brett Young,7.0,2.0,3.0,In Case You Didn't Know,52.0
2017-04-02,country-songs,Luke Combs,6.0,3.0,4.0,Hurricane,52.0
2017-04-02,country-songs,Luke Bryan,5.0,5.0,5.0,Fast,23.0
2017-04-02,country-songs,Little Big Town,4.0,1.0,6.0,Better Man,26.0
2017-04-02,country-songs,Jason Aldean,8.0,5.0,7.0,Any Ol' Barstool,26.0
2017-04-02,country-songs,Keith Urban Featuring Carrie Underwood,13.0,2.0,8.0,The Fighter,33.0
2017-04-02,country-songs,Michael Ray,3.0,3.0,9.0,Think A Little Less,26.0
2017-04-02,country-songs,Lauren Alaina,9.0,8.0,10.0,Road Less Traveled,32.0
2017-04-02,country-songs,Josh Turner,10.0,5.0,11.0,Hometown Girl,35.0
2017-04-02,country-songs,Brantley Gilbert,12.0,9.0,12.0,The Weekend,38.0
2017-04-02,country-songs,Eric Church Featuring Rhiannon Giddens,11.0,9.0,13.0,Kill A Word,28.0
2017-04-02,country-songs,Dierks Bentley,14.0,4.0,14.0,Black,30.0
2017-04-02,country-songs,Kelsea Ballerini,16.0,9.0,15.0,Yeah Boy,31.0
2017-04-02,country-songs,Florida Georgia Line Featuring Backstreet Boys,18.0,4.0,16.0,"God, Your Mama, And Me",30.0
2017-04-02,country-songs,Blake Shelton,17.0,3.0,17.0,A Guy With A Girl,27.0
2017-04-02,country-songs,Dan + Shay,20.0,7.0,18.0,How Not To,37.0
2017-04-02,country-songs,Brad Paisley,15.0,7.0,19.0,Today,26.0
2017-04-02,country-songs,Kenny Chesney,21.0,17.0,20.0,Bar At The End Of The World,19.0
2017-04-02,country-songs,Thomas Rhett,19.0,4.0,21.0,Star Of The Show,26.0
2017-04-02,country-songs,Lady Antebellum,22.0,8.0,22.0,You Look Good,32.0
2017-04-02,country-songs,Dylan Scott,25.0,3.0,23.0,My Girl,51.0
2017-04-02,country-songs,Darius Rucker,23.0,4.0,24.0,If I Told You,43.0
2017-04-02,country-songs,Rascal Flatts,27.0,13.0,25.0,Yours If You Want It,28.0
2017-04-02,country-songs,Zac Brown Band,24.0,10.0,26.0,My Old Man,24.0
2017-04-02,country-songs,Cole Swindell,30.0,10.0,27.0,Flatliner,32.0
2017-04-02,country-songs,Trent Harmon,28.0,27.0,28.0,There's A Girl,33.0
2017-04-02,country-songs,Chris Lane,29.0,17.0,29.0,For Her,41.0
2017-04-02,country-songs,Blake Shelton,33.0,8.0,30.0,Every Time I Hear That Song,26.0
2017-04-02,country-songs,Midland,42.0,4.0,31.0,Drinkin' Problem,27.0
2017-04-02,country-songs,Miranda Lambert,32.0,25.0,32.0,We Should Be Friends,21.0
2017-04-02,country-songs,Tim McGraw & Faith Hill,0.0,6.0,33.0,Speak To A Girl,17.0
2017-04-02,country-songs,Dustin Lynch,36.0,2.0,34.0,Small Town Boy,32.0
2017-04-02,country-songs,Justin Moore,37.0,9.0,35.0,Somebody Else Will,31.0
2017-04-02,country-songs,RaeLynn,38.0,27.0,36.0,Love Triangle,29.0
2017-04-02,country-songs,Old Dominion,26.0,4.0,37.0,No Such Thing As A Broken Heart,27.0
2017-04-02,country-songs,Brett Eldredge,41.0,22.0,38.0,Somethin' I'm Good At,24.0
2017-04-02,country-songs,Brothers Osborne,40.0,14.0,39.0,It Ain't My Fault,36.0
2017-04-02,country-songs,Kane Brown Featuring Lauren Alaina,39.0,2.0,40.0,What Ifs,43.0
2017-04-02,country-songs,Billy Currington,43.0,5.0,41.0,Do I Make You Wanna,29.0
2017-04-02,country-songs,LANCO,44.0,8.0,42.0,Greatest Love Story,28.0
2017-04-02,country-songs,Kip Moore,46.0,12.0,43.0,More Girls Like You,32.0
2017-04-02,country-songs,Morgan Wallen,45.0,35.0,44.0,The Way I Talk,26.0
2017-04-02,country-songs,Drake White,47.0,32.0,45.0,Makin' Me Look Good Again,20.0
2017-04-02,country-songs,LOCASH,48.0,22.0,46.0,Ring On Every Finger,29.0
2017-04-02,country-songs,Brad Paisley,0.0,47.0,47.0,Heaven South,1.0
2017-04-02,country-songs,Easton Corbin,0.0,30.0,48.0,A Girl Like You,26.0
2017-04-02,country-songs,Seth Ennis,50.0,45.0,49.0,Woke Up In Nashville,8.0
2017-04-02,country-songs,Maren Morris,0.0,15.0,50.0,I Could Use A Love Song,28.0
